name,artist,popularity,genre,duration_ms,release_date,year,release_year,duration_min
Hayloft,Mother Mother,73,rock,181680,2008-09-23,2008.0,2008,3.028
Velvet Ring,Big Thief,71,rock,155938,2016-05-27,2016.0,2016,2.5989666666666666
Refugee,Tom Petty and the Heartbreakers,68,rock,201693,1979-10-19,1979.0,1979,3.36155
18 and Life,Skid Row,73,rock,229960,1989-01-24,1989.0,1989,3.832666666666667
Soul to Squeeze,Red Hot Chili Peppers,71,rock,289533,2003-11-18,2003.0,2003,4.82555
Jigsaw Falling Into Place,Radiohead,74,rock,248893,2007-12-28,2007.0,2007,4.148216666666666
That's What You Get,Paramore,66,rock,220480,2007-06-11,2007.0,2007,3.6746666666666665
A Thousand Miles,Vanessa Carlton,76,rock,237493,2002-04-30,2002.0,2002,3.9582166666666665
Me Voy,Julieta Venegas,82,rock,187520,2006-05-25,2006.0,2006,3.1253333333333333
It Ain't Over 'Til It's Over,Lenny Kravitz,76,rock,242640,1991-04-02,1991.0,1991,4.044
Blood // Water,grandson,67,rock,214520,2018-06-15,2018.0,2018,3.5753333333333335
Hit Me With Your Best Shot,Pat Benatar,71,rock,171266,1980-08-05,1980.0,1980,2.854433333333333
From Eden,Hozier,67,rock,283466,2014-09-19,2014.0,2014,4.724433333333334
Little Lies - 2017 Remaster,Fleetwood Mac,74,rock,221053,1987-04-13,1987.0,1987,3.6842166666666665
Loud and Heavy,Cody Jinks,68,rock,230012,2015-01-12,2015.0,2015,3.8335333333333335
By the Way,Red Hot Chili Peppers,76,rock,216933,2002-07-09,2002.0,2002,3.61555
The Devil in I,Slipknot,73,rock,342821,2014-10-15,2014.0,2014,5.713683333333333
Best of You,Foo Fighters,75,rock,255626,2005-06-14,2005.0,2005,4.260433333333333
Crocodile Rock,Elton John,73,rock,235440,1973-01-22,1973.0,1973,3.924
Saturday Sun,Vance Joy,70,rock,214720,2018-02-23,2018.0,2018,3.578666666666667
Blue Ain't Your Color,Keith Urban,67,rock,230600,2016-05-06,2016.0,2016,3.8433333333333333
Creatures in Heaven,Glass Animals,69,rock,221670,2024-07-19,2024.0,2024,3.6945
The Sound of Silence,Disturbed,75,rock,248466,2015-08-14,2015.0,2015,4.1411
Disciples,Tame Impala,71,rock,108546,2015-07-17,2015.0,2015,1.8091
MESSED UP AS ME,Keith Urban,68,rock,196400,2024-03-01,2024.0,2024,3.2733333333333334
Them Bones (2022 Remaster),Alice In Chains,70,rock,149466,1992-09-29,1992.0,1992,2.4911
I'm Just a Kid,Simple Plan,73,rock,198333,2002-03-19,2002.0,2002,3.30555
Could Have Been Me,The Struts,71,rock,187653,2016-03-04,2016.0,2016,3.12755
What’s Your Country Song,Thomas Rhett,69,rock,171333,2021-04-30,2021.0,2021,2.85555
Simple,Florida Georgia Line,69,rock,185200,2019-02-15,2019.0,2019,3.0866666666666664
Closer,Nine Inch Nails,71,rock,373306,1994-03-08,1994.0,1994,6.2217666666666664
Big Green Tractor,Jason Aldean,67,rock,204200,2009-04-07,2009.0,2009,3.4033333333333333
Dance the Night Away - 2015 Remaster,Van Halen,68,rock,188083,1979-03-23,1979.0,1979,3.134716666666667
Do It Again,Steely Dan,70,rock,357041,1972-11-01,1972.0,1972,5.950683333333333
Nangs,Tame Impala,70,rock,107533,2015-07-17,2015.0,2015,1.7922166666666666
This Will Be (An Everlasting Love),Natalie Cole,73,rock,171960,1975-01-01,1975.0,1975,2.866
Comfortably Numb,Pink Floyd,72,rock,382296,1979-11-30,1979.0,1979,6.3716
The Distance,CAKE,68,rock,179600,1996-09-16,1996.0,1996,2.993333333333333
Rescue,Lauren Daigle,71,rock,215613,2018-09-07,2018.0,2018,3.59355
(I Just) Died In Your Arms,Cutting Crew,78,rock,280400,1986-01-01,1986.0,1986,4.673333333333333
Fat Bottomed Girls - Remastered 2011,Queen,67,rock,255600,1978-11-10,1978.0,1978,4.26
She's so High,Tal Bachman,71,rock,224693,1999-02-23,1999.0,1999,3.744883333333333
I Lived,OneRepublic,74,rock,234546,2013-01-01,2013.0,2013,3.9091
Unsteady,X Ambassadors,71,rock,193546,2015-06-30,2015.0,2015,3.2257666666666664
Hell Above,Pierce The Veil,69,rock,223546,2012-07-17,2012.0,2012,3.7257666666666664
The Gold - Phoebe Bridgers Version,Manchester Orchestra,71,rock,233226,2018-07-13,2018.0,2018,3.8871
Somebody To Love - Remastered 2011,Queen,67,rock,296493,1976-12-10,1976.0,1976,4.94155
Boys Don't Cry - Single Version,The Cure,66,rock,157533,1979-05-11,1979.0,1979,2.62555
Wish I Knew You,The Revivalists,68,rock,274093,2015-07-15,2015.0,2015,4.568216666666666
Where The Green Grass Grows,Tim McGraw,67,rock,201600,1997-06-03,1997.0,1997,3.36
Over My Head (Cable Car),The Fray,69,rock,236266,2005-09-13,2005.0,2005,3.9377666666666666
May We All,Florida Georgia Line,68,rock,226173,2016-08-26,2016.0,2016,3.76955
Broken,Seether,70,rock,258333,2004-01-01,2004.0,2004,4.30555
Crazy Bitch,Buckcherry,65,rock,202720,2006-09-25,2006.0,2006,3.3786666666666667
HandClap,Fitz and The Tantrums,66,rock,193253,2017-07-24,2017.0,2017,3.2208833333333335
Wish You Were Here,Incubus,70,rock,212733,2001-10-23,2001.0,2001,3.54555
Sail,AWOLNATION,73,rock,259093,2011-03-15,2011.0,2011,4.318216666666666
Good Vibrations - Remastered 2001,The Beach Boys,71,rock,219026,1967-09-18,1967.0,1967,3.6504333333333334
You Don't Know How It Feels,Tom Petty,67,rock,289440,1994-10-21,1994.0,1994,4.824
Nothin' But A Good Time - Remastered 2006,Poison,69,rock,224866,1988-03-21,1988.0,1988,3.7477666666666667
Give A Little Bit,Supertramp,75,rock,248173,1977-01-01,1977.0,1977,4.136216666666667
Hold On Loosely,38 Special,67,rock,280636,1980-01-01,1980.0,1980,4.677266666666666
White Winter Hymnal,Fleet Foxes,68,rock,147026,2008-06-03,2008.0,2008,2.4504333333333332
The Weight - Remastered 2000,The Band,70,rock,274493,1968-07-01,1968.0,1968,4.574883333333333
I'm So Sick,Flyleaf,66,rock,175880,2006-01-01,2006.0,2006,2.9313333333333333
Unchained Melody,The Righteous Brothers,76,rock,218013,1965-04-04,1965.0,1965,3.63355
My Sweet Lord (2014 Remaster),George Harrison,73,rock,281231,1970-11-20,1970.0,1970,4.6871833333333335
My Life,Billy Joel,71,rock,284000,1978-10-13,1978.0,1978,4.733333333333333
Undone - The Sweater Song,Weezer,69,rock,305533,1994-05-10,1994.0,1994,5.092216666666666
Got the Life,Korn,72,rock,225306,1998-08-18,1998.0,1998,3.7551
How Deep Is Your Love,Bee Gees,78,rock,245200,1979-01-01,1979.0,1979,4.086666666666667
No Sleep Till Brooklyn,Beastie Boys,69,rock,246933,1986-11-15,1986.0,1986,4.11555
Kokomo,The Beach Boys,71,rock,217692,2003-01-01,2003.0,2003,3.6282
Delusions of Saviour,Slayer,73,rock,115413,2015-09-11,2015.0,2015,1.92355
Tonight Tonight,Hot Chelle Rae,69,rock,200466,2011-11-25,2011.0,2011,3.3411
Naive,The Kooks,65,rock,203506,2006-01-01,2006.0,2006,3.391766666666667
Make Me Wanna,Thomas Rhett,66,rock,225066,2013-01-01,2013.0,2013,3.7511
Apologize,OneRepublic,67,rock,208106,2007-01-01,2007.0,2007,3.4684333333333335
Undercover Martyn,Two Door Cinema Club,67,rock,167773,2010-02-17,2010.0,2010,2.7962166666666666
Gooey,Glass Animals,69,rock,289306,2014-06-03,2014.0,2014,4.821766666666667
Way Maker - Single Version,Leeland,70,rock,206440,2020-02-14,2020.0,2020,3.4406666666666665
Glory Days,Bruce Springsteen,72,rock,254733,1984-06-04,1984.0,1984,4.24555
Walkin' On The Sun,Smash Mouth,70,rock,207786,1997-07-08,1997.0,1997,3.4631
Fly Away,Lenny Kravitz,74,rock,221332,1998-05-12,1998.0,1998,3.6888666666666667
Prayer Of The Refugee,Rise Against,67,rock,199386,2006-01-01,2006.0,2006,3.3231
Take Me Home Tonight,Eddie Money,68,rock,211160,1986-10-15,1986.0,1986,3.5193333333333334
"Take Me Home, Country Roads",John Denver,74,rock,197813,1997-06-17,1997.0,1997,3.296883333333333
Sweetness,Jimmy Eat World,68,rock,220026,2001-07-17,2001.0,2001,3.6671
It's Time,Imagine Dragons,66,rock,237986,2012-09-04,2012.0,2012,3.9664333333333333
Look After You,The Fray,74,rock,266773,2005-09-13,2005.0,2005,4.4462166666666665
We Are The People,Empire Of The Sun,77,rock,267373,2008-10-03,2008.0,2008,4.456216666666666
Shine,Collective Soul,69,rock,306040,1994-03-22,1994.0,1994,5.100666666666666
How's It Going to Be,Third Eye Blind,67,rock,253413,1997-04-08,1997.0,1997,4.22355
Sad But True (Remastered),Metallica,66,rock,324600,1991-08-12,1991.0,1991,5.41
Must Be the Whiskey,Cody Jinks,67,rock,205337,2018-07-27,2018.0,2018,3.422283333333333
Caraphernelia,Pierce The Veil,68,rock,268480,2010-06-21,2010.0,2010,4.474666666666667
Knockin' On Heaven's Door,Guns N' Roses,78,rock,336000,1991-09-18,1991.0,1991,5.6
Born to Run,Bruce Springsteen,72,rock,269920,1975-08-25,1975.0,1975,4.498666666666667
Gone Country,Thomas Rhett,67,rock,163422,2024-06-07,2024.0,2024,2.7237
Look What God Gave Her,Thomas Rhett,67,rock,168960,2019-05-31,2019.0,2019,2.816
November Rain,Guns N' Roses,78,rock,536066,1991-09-17,1991.0,1991,8.934433333333333
Life is a Highway,Rascal Flatts,73,rock,275640,2006-01-01,2006.0,2006,4.594
The Man Who Sold The World - Live,Nirvana,74,rock,261093,1994-11-01,1994.0,1994,4.35155
One Headlight,The Wallflowers,70,rock,312626,1996-01-01,1996.0,1996,5.2104333333333335
Live Like You Were Dying,Tim McGraw,67,rock,300333,2004-08-17,2004.0,2004,5.00555
Maria Maria (feat. The Product G&B),Santana,74,rock,261973,1999-06-15,1999.0,1999,4.366216666666666
Lamento Boliviano,Los Enanitos Verdes,79,rock,222226,1994-01-01,1994.0,1994,3.7037666666666667
Hard To Handle,The Black Crowes,69,rock,188066,1990-02-13,1990.0,1990,3.1344333333333334
Snap Out Of It,Arctic Monkeys,77,rock,193030,2013-09-09,2013.0,2013,3.2171666666666665
People Are Strange,The Doors,75,rock,130173,1967-09-25,1967.0,1967,2.16955
Iron Man - 2012 - Remaster,Black Sabbath,66,rock,355303,1970-09-18,1970.0,1970,5.921716666666667
Beer Can’t Fix,Thomas Rhett,67,rock,209733,2019-05-31,2019.0,2019,3.49555
Come Out and Play,The Offspring,72,rock,197800,1994-04-08,1994.0,1994,3.296666666666667
Bad Girlfriend,Theory of a Deadman,65,rock,205626,2008-04-01,2008.0,2008,3.4271
Lying from You,Linkin Park,66,rock,175053,2003-09-16,2003.0,2003,2.91755
She's My Collar (feat. Kali Uchis),Gorillaz,72,rock,209560,2017-04-28,2017.0,2017,3.4926666666666666
You Can't Hurry Love - 2016 Remaster,Phil Collins,77,rock,175746,1982-11-05,1982.0,1982,2.9291
Rain Is A Good Thing,Luke Bryan,67,rock,176160,2009-01-01,2009.0,2009,2.936
Good Life,OneRepublic,73,rock,253306,2009-01-01,2009.0,2009,4.2217666666666664
Me and Julio Down by the Schoolyard,Paul Simon,69,rock,164813,1972-01-14,1972.0,1972,2.7468833333333333
The Sound of Silence - Acoustic Version,Simon & Garfunkel,77,rock,185413,1964-10-19,1964.0,1964,3.0902166666666666
Just To See You Smile,Tim McGraw,67,rock,215173,1997-06-03,1997.0,1997,3.5862166666666666
Half Of Me,Thomas Rhett,67,rock,183026,2022-04-01,2022.0,2022,3.0504333333333333
The Cave,Mumford & Sons,66,rock,217984,2009-10-02,2009.0,2009,3.6330666666666667
Who Can It Be Now?,Men At Work,74,rock,201293,1981-11-09,1981.0,1981,3.3548833333333334
Whole Lotta Love - 1990 Remaster,Led Zeppelin,74,rock,333893,1969-10-22,1969.0,1969,5.564883333333333
Closer to the Sun,Slightly Stoopid,66,rock,145560,2005-04-19,2005.0,2005,2.426
Why,Dominic Fike,69,rock,139906,2020-07-31,2020.0,2020,2.3317666666666668
Mother,Danzig,71,rock,204866,1988-01-01,1988.0,1988,3.414433333333333
I Feel Like I'm Drowning,Two Feet,77,rock,185520,2018-10-05,2018.0,2018,3.092
Suddenly I See,KT Tunstall,76,rock,201706,2005-01-01,2005.0,2005,3.3617666666666666
You Really Got Me - 2015 Remaster,Van Halen,70,rock,156146,1978-02-10,1978.0,1978,2.6024333333333334
Burning Pile,Mother Mother,72,rock,262173,2008-09-23,2008.0,2008,4.36955
All My Life,Foo Fighters,72,rock,263440,2002-10-22,2002.0,2002,4.390666666666666
What Hurts The Most,Rascal Flatts,67,rock,214106,2006-01-01,2006.0,2006,3.568433333333333
Some Kind Of Wonderful - Remastered 1999,Grand Funk Railroad,68,rock,202733,1999-01-01,1999.0,1999,3.3788833333333335
Feel Invincible,Skillet,72,rock,229933,2016-08-05,2016.0,2016,3.8322166666666666
Routines In The Night,Twenty One Pilots,72,rock,202600,2024-05-24,2024.0,2024,3.3766666666666665
Stone,Whiskey Myers,67,rock,335622,2016-09-09,2016.0,2016,5.5937
Pardon Me,Incubus,68,rock,223746,1999-10-26,1999.0,1999,3.7291
Home,Phillip Phillips,68,rock,210173,2012-01-01,2012.0,2012,3.502883333333333
Unforgettable,Thomas Rhett,67,rock,157080,2017-09-08,2017.0,2017,2.618
Everywhere I Go,Hollywood Undead,68,rock,210466,2008-09-02,2008.0,2008,3.5077666666666665
The Sound of Silence - CYRIL Remix,Disturbed,65,rock,185238,2024-02-02,2024.0,2024,3.0873
One More Time,Daft Punk,76,rock,320357,2001-03-12,2001.0,2001,5.339283333333333
Drift Away,Uncle Kracker,67,rock,255560,2002-07-09,2002.0,2002,4.259333333333333
Mamaw's House,Thomas Rhett,68,rock,187269,2023-09-28,2023.0,2023,3.12115
Easy Lover,Philip Bailey,73,rock,305866,1984-10-01,1984.0,1984,5.097766666666667
Give It Away,Red Hot Chili Peppers,73,rock,282906,1991-09-24,1991.0,1991,4.7151
Nobody - from Kaiju No. 8,OneRepublic,76,rock,153626,2024-04-12,2024.0,2024,2.560433333333333
Elephant,Tame Impala,72,rock,211226,2012-01-01,2012.0,2012,3.5204333333333335
Youth,Glass Animals,69,rock,230693,2016-08-26,2016.0,2016,3.844883333333333
Body Like A Back Road,Sam Hunt,68,rock,165386,2017-02-01,2017.0,2017,2.7564333333333333
Bette Davis Eyes,Kim Carnes,79,rock,228000,1981-01-01,1981.0,1981,3.8
Weird Fishes/ Arpeggi,Radiohead,72,rock,318186,2007-12-28,2007.0,2007,5.3031
With Or Without You,U2,78,rock,295515,1987-03-03,1987.0,1987,4.92525
Psycho Killer - 2005 Remaster,Talking Heads,74,rock,261413,1977-09-16,1977.0,1977,4.356883333333333
Y'all Want a Single,Korn,65,rock,197906,2003-11-19,2003.0,2003,3.2984333333333336
Just the Way,Parmalee,67,rock,193880,2021-07-30,2021.0,2021,3.231333333333333
It's My Life,Bon Jovi,79,rock,224493,2000-01-01,2000.0,2000,3.74155
BURN IT DOWN,Linkin Park,76,rock,230253,2012-06-19,2012.0,2012,3.83755
One More Hour,Tame Impala,71,rock,432560,2020-02-14,2020.0,2020,7.209333333333333
Hard To Love,Lee Brice,66,rock,224293,2012-04-24,2012.0,2012,3.7382166666666667
Backslide,Twenty One Pilots,72,rock,180000,2024-05-24,2024.0,2024,3.0
Chlorine,Twenty One Pilots,73,rock,324466,2018-10-05,2018.0,2018,5.407766666666666
You're My Best Friend - Remastered 2011,Queen,66,rock,170800,1975-11-21,1975.0,1975,2.8466666666666667
Exit Music (For A Film),Radiohead,73,rock,267186,1997-05-28,1997.0,1997,4.4531
Edge of Seventeen - 2016 Remaster,Stevie Nicks,71,rock,329413,1981-07-27,1981.0,1981,5.490216666666667
Boulevard of Broken Dreams,Green Day,72,rock,262333,2017-11-17,2017.0,2017,4.372216666666667
"Night Fever - From ""Saturday Night Fever"" Soundtrack",Bee Gees,75,rock,212253,1979-01-01,1979.0,1979,3.53755
Black Betty,Ram Jam,70,rock,238973,1977-06-20,1977.0,1977,3.9828833333333336
Bad Liar,Imagine Dragons,79,rock,260773,2018-11-09,2018.0,2018,4.346216666666667
Sweet Disposition - John Summit & Silver Panda Remix,The Temper Trap,72,rock,251904,2024-01-26,2024.0,2024,4.1984
Break on Through (To the Other Side),The Doors,73,rock,145866,1967-01-04,1967.0,1967,2.4311
Hasta la Raíz,Natalia Lafourcade,79,rock,221800,2015-11-13,2015.0,2015,3.6966666666666668
Fell In Love With a Girl,The White Stripes,70,rock,110093,2001-07-03,2001.0,2001,1.8348833333333334
Fight For Your Right,Beastie Boys,69,rock,208653,1986-11-15,1986.0,1986,3.47755
Ring of Fire,Johnny Cash,69,rock,158426,1963-08-06,1963.0,1963,2.640433333333333
Hurt,Johnny Cash,72,rock,216533,2002-01-01,2002.0,2002,3.6088833333333334
Awake and Alive,Skillet,72,rock,209493,2009-08-21,2009.0,2009,3.49155
You Only Live Once,The Strokes,74,rock,189226,2006-01-03,2006.0,2006,3.153766666666667
Rock And Roll All Nite,KISS,73,rock,168840,1975-03-19,1975.0,1975,2.814
Sedona,Houndmouth,64,rock,239881,2015-03-17,2015.0,2015,3.9980166666666666
Insane in the Brain,Cypress Hill,72,rock,208266,1993-07-20,1993.0,1993,3.4711
Highway Don't Care,Tim McGraw,65,rock,276880,2013-01-01,2013.0,2013,4.6146666666666665
Love Like Crazy,Lee Brice,66,rock,217386,2010-06-08,2010.0,2010,3.6231
Money for Nothing,Dire Straits,64,rock,506400,1985-05-13,1985.0,1985,8.44
Sailing,Christopher Cross,64,rock,258866,1979-12-20,1979.0,1979,4.314433333333334
My Own Prison,Creed,68,rock,298800,1997-01-01,1997.0,1997,4.98
Burning Love,Elvis Presley,75,rock,170293,1973-07-16,1973.0,1973,2.838216666666667
Change,Alex G,65,rock,124333,2012-11-05,2012.0,2012,2.072216666666667
Going to California - Remaster,Led Zeppelin,69,rock,212160,1971-11-08,1971.0,1971,3.536
Somewhere On A Beach,Dierks Bentley,65,rock,197120,2016-06-10,2016.0,2016,3.2853333333333334
You Make Loving Fun - 2004 Remaster,Fleetwood Mac,70,rock,213693,1977-02-04,1977.0,1977,3.56155
Highway Tune,Greta Van Fleet,70,rock,180640,2017-11-10,2017.0,2017,3.010666666666667
Feeling This,blink-182,69,rock,172645,2003-11-01,2003.0,2003,2.8774166666666665
Afraid,The Neighbourhood,73,rock,251186,2013-04-19,2013.0,2013,4.1864333333333335
Fine Again,Seether,67,rock,243640,2002-01-01,2002.0,2002,4.060666666666667
THE BADDEST (BADDER) [feat. Ayesha Erotica],Joey Valence & Brae,69,rock,143994,2024-07-19,2024.0,2024,2.3999
Sympathy For The Devil - 50th Anniversary Edition,The Rolling Stones,73,rock,378146,1968-12-06,1968.0,1968,6.302433333333333
Lightning Crashes,Live,69,rock,325600,1994-01-01,1994.0,1994,5.426666666666667
RATATATA,BABYMETAL,75,rock,216428,2024-05-23,2024.0,2024,3.6071333333333335
Uprising,Muse,75,rock,304840,2009-09-10,2009.0,2009,5.080666666666667
Greatest Love Story,LANCO,66,rock,222573,2018-01-19,2018.0,2018,3.70955
Jailhouse Rock,Elvis Presley,76,rock,146933,1997-07-15,1997.0,1997,2.4488833333333333
Sunday,The Cranberries,70,rock,211066,1993-03-01,1993.0,1993,3.5177666666666667
Movement,Hozier,66,rock,237800,2019-03-01,2019.0,2019,3.9633333333333334
Sonne,Rammstein,69,rock,272440,2001-04-02,2001.0,2001,4.540666666666667
Shoot to Thrill,AC/DC,74,rock,317426,1980-07-25,1980.0,1980,5.2904333333333335
Drunk On You,Luke Bryan,66,rock,213546,2011-01-01,2011.0,2011,3.5591
Flagpole Sitta,Harvey Danger,64,rock,217266,1997-01-01,1997.0,1997,3.6211
Can't Fight This Feeling,REO Speedwagon,73,rock,294773,1984-11-05,1984.0,1984,4.912883333333333
Stricken,Disturbed,71,rock,245226,2005-09-19,2005.0,2005,4.0871
Mary On A Cross,Ghost,76,rock,244804,2019-09-13,2019.0,2019,4.080066666666666
Money,Pink Floyd,70,rock,382834,1973-03-01,1973.0,1973,6.380566666666667
crushcrushcrush,Paramore,65,rock,189373,2007-06-11,2007.0,2007,3.1562166666666664
Photograph,Def Leppard,68,rock,247962,1983-01-20,1983.0,1983,4.1327
Schism,TOOL,69,rock,403533,2001-05-15,2001.0,2001,6.72555
Run,OneRepublic,75,rock,168259,2021-08-27,2021.0,2021,2.804316666666667
Something - Remastered 2009,The Beatles,73,rock,182293,1969-09-26,1969.0,1969,3.0382166666666666
Magic Carpet Ride,Steppenwolf,68,rock,271573,1968-10-01,1968.0,1968,4.5262166666666666
Band On The Run - 2010 Remaster,Paul McCartney,69,rock,313026,1973-12-05,1973.0,1973,5.2171
Crash into Me,Dave Matthews Band,65,rock,316466,1996-04-30,1996.0,1996,5.2744333333333335
Wherever I May Roam (Remastered),Metallica,65,rock,404333,1991-08-12,1991.0,1991,6.738883333333333
The Unforgiven (Remastered),Metallica,65,rock,387160,1991-08-12,1991.0,1991,6.4526666666666666
Wake Up,Imagine Dragons,76,rock,166706,2024-06-28,2024.0,2024,2.7784333333333335
Why Don't You Get A Job,The Offspring,73,rock,172466,1998-11-16,1998.0,1998,2.874433333333333
Fell On Black Days,Soundgarden,68,rock,283026,1994-03-09,1994.0,1994,4.7171
All I Need,Radiohead,71,rock,228746,2007-12-28,2007.0,2007,3.8124333333333333
Layla,Derek & The Dominos,71,rock,423840,1970-11-01,1970.0,1970,7.064
Wildflowers,Tom Petty,66,rock,190320,1994-10-21,1994.0,1994,3.172
50 Ways to Say Goodbye,Train,68,rock,247946,2012-04-17,2012.0,2012,4.132433333333333
Ramble On - 1990 Remaster,Led Zeppelin,68,rock,263333,1969-10-22,1969.0,1969,4.388883333333333
"Girls, Girls, Girls",Mötley Crüe,70,rock,270533,1987-05-15,1987.0,1987,4.508883333333333
Rockstar,Nickelback,64,rock,252040,2005-09-26,2005.0,2005,4.200666666666667
Brass Monkey,Beastie Boys,66,rock,157440,1986-11-15,1986.0,1986,2.624
Renegade,Styx,66,rock,257226,1978-01-01,1978.0,1978,4.2871
Send Me On My Way,Rusted Root,70,rock,263360,1994-01-01,1994.0,1994,4.389333333333333
If Today Was Your Last Day,Nickelback,70,rock,249066,2008-10-28,2008.0,2008,4.1511
Black Dog - Remaster,Led Zeppelin,71,rock,295386,1971-11-08,1971.0,1971,4.9231
Somethin' 'Bout A Truck,Kip Moore,67,rock,213826,2012-01-01,2012.0,2012,3.5637666666666665
Tequila Sunrise - 2013 Remaster,Eagles,68,rock,173056,1973-04-17,1973.0,1973,2.8842666666666665
If I Didn’t Love You,Jason Aldean,66,rock,212893,2021-11-12,2021.0,2021,3.548216666666667
I Hate Everything About You,Three Days Grace,70,rock,231480,2003-07-22,2003.0,2003,3.858
Sober,TOOL,68,rock,306853,1993-04-06,1993.0,1993,5.114216666666667
Run-Around,Blues Traveler,66,rock,279800,1994-01-01,1994.0,1994,4.663333333333333
